club_id,club_name,club_type,district,zone,country,state,city,latitude,longitude,charter_date,status,meeting_location,meeting_day,meeting_time,public_email,website,instagram,facebook,linkedin,youtube,description,last_updated
RC00333,University of Kandy 8,university,3220,7,Sri Lanka,Central Province,Kandy,7.308814,80.620556,2023-07-01,inactive,,Wednesday,,university-of-kandy-8@example.org,,https://instagram.com/universityofkandy8,https://facebook.com/university-of-kandy-8,,,"A university-based Rotaract club serving Kandy, Sri Lanka.",2026-08-01
RC00334,LUMS Kandy,university,3220,7,Sri Lanka,Central Province,Kandy,7.26494,80.615741,,active,,,,,,,https://facebook.com/lums-kandy,https://linkedin.com/company/lums-kandy,,,2026-08-01
RC00335,Kandy Sunrise,community,3220,7,Sri Lanka,Central Province,Kandy,7.317004,80.634525,2015-07-01,active,,,,kandy-sunrise@example.org,https://example.org/kandy-sunrise,,,,,,2026-08-01
RC00336,Kathmandu,community,3292,8,Nepal,Bagmati,Kathmandu,27.694885,85.294435,2007-07-01,active,,Friday,17:00,kathmandu@example.org,https://example.org/kathmandu,,https://facebook.com/kathmandu,https://linkedin.com/company/kathmandu,,,2026-08-01
RC00337,Kathmandu Unity,community,3292,8,Nepal,Bagmati,Kathmandu,27.693609,85.333107,2024-07-01,active,Kathmandu Community Hall,,19:00,,,https://instagram.com/kathmanduunity,,,,"A community-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00338,Kathmandu Lakeview,community,3292,8,Nepal,Bagmati,Kathmandu,27.685688,85.292821,,active,Kathmandu Community Hall,Saturday,19:00,,,,,,,,2026-08-01
RC00339,Kathmandu Gateway,community,3292,8,Nepal,Bagmati,Kathmandu,27.714924,85.337536,2008-07-01,active,,,10:00,,https://example.org/kathmandu-gateway,,,,,"A community-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00340,Kathmandu Sunrise,community,3292,8,Nepal,Bagmati,Kathmandu,27.708421,85.324823,2007-07-01,active,Kathmandu Community Hall,,10:00,kathmandu-sunrise@example.org,https://example.org/kathmandu-sunrise,,https://facebook.com/kathmandu-sunrise,,,"A community-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00341,Kathmandu Frontier,community,3292,8,Nepal,Bagmati,Kathmandu,27.741124,85.295257,2010-07-01,active,,Wednesday,,kathmandu-frontier@example.org,,https://instagram.com/kathmandufrontier,,,,,2026-08-01
RC00342,Kathmandu Harmony,community,3292,8,Nepal,Bagmati,Kathmandu,27.715116,85.363035,,active,,,18:30,,https://example.org/kathmandu-harmony,https://instagram.com/kathmanduharmony,,,,"A community-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00343,Kathmandu Sunrise 8,community,3292,8,Nepal,Bagmati,Kathmandu,27.717185,85.319326,2006-07-01,active,Kathmandu Community Hall,,10:00,kathmandu-sunrise-8@example.org,https://example.org/kathmandu-sunrise-8,https://instagram.com/kathmandusunrise8,,https://linkedin.com/company/kathmandu-sunrise-8,,,2026-08-01
RC00344,LUMS Kathmandu,university,3292,8,Nepal,Bagmati,Kathmandu,27.738148,85.319634,,inactive,,Wednesday,10:00,lums-kathmandu@example.org,,,,,https://youtube.com/@lumskathmandu,"A university-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00345,Kathmandu Horizon,community,3292,8,Nepal,Bagmati,Kathmandu,27.751259,85.340235,2011-07-01,active,,Friday,17:00,kathmandu-horizon@example.org,,https://instagram.com/kathmanduhorizon,,https://linkedin.com/company/kathmandu-horizon,,"A community-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00346,Manipal Academy Kathmandu,university,3292,8,Nepal,Bagmati,Kathmandu,27.717614,85.309249,,active,,Sunday,,manipal-academy-kathmand@example.org,,https://instagram.com/manipalacademykathmand,,,,"A university-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00347,Kathmandu Riverside,community,3292,8,Nepal,Bagmati,Kathmandu,27.714867,85.2936,,active,Kathmandu Community Hall,Friday,17:00,kathmandu-riverside@example.org,,https://instagram.com/kathmanduriverside,,,,"A community-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00348,Amrita Vishwa Vidyapeetham Kathmandu,university,3292,8,Nepal,Bagmati,Kathmandu,27.724834,85.316739,,active,,,18:30,amrita-vishwa-vidyapeeth@example.org,,,https://facebook.com/amrita-vishwa-vidyapeeth,,,"A university-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00349,Kathmandu Garden City,community,3292,8,Nepal,Bagmati,Kathmandu,27.705601,85.284927,2023-07-01,unknown,Kathmandu Community Hall,,19:00,kathmandu-garden-city@example.org,,https://instagram.com/kathmandugardencity,https://facebook.com/kathmandu-garden-city,,,,2026-08-01
RC00350,Kathmandu Summit,community,3292,8,Nepal,Bagmati,Kathmandu,27.708425,85.332648,2013-07-01,inactive,,Saturday,19:00,kathmandu-summit@example.org,https://example.org/kathmandu-summit,,https://facebook.com/kathmandu-summit,,,,2026-08-01
RC00351,Kathmandu Downtown,community,3292,8,Nepal,Bagmati,Kathmandu,27.700833,85.29968,2009-07-01,unknown,,,,,https://example.org/kathmandu-downtown,,,,,,2026-08-01
RC00352,Kathmandu Capitol,community,3292,8,Nepal,Bagmati,Kathmandu,27.705993,85.319282,,active,,Friday,18:30,kathmandu-capitol@example.org,,https://instagram.com/kathmanducapitol,https://facebook.com/kathmandu-capitol,,,"A community-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00353,Kathmandu Gateway 18,community,3292,8,Nepal,Bagmati,Kathmandu,27.732414,85.314946,2015-07-01,active,Kathmandu Community Hall,,18:30,kathmandu-gateway-18@example.org,,https://instagram.com/kathmandugateway18,https://facebook.com/kathmandu-gateway-18,,https://youtube.com/@kathmandugateway18,,2026-08-01
RC00354,Kathmandu Capitol 19,community,3292,8,Nepal,Bagmati,Kathmandu,27.712418,85.314178,2013-07-01,inactive,Kathmandu Community Hall,,10:00,kathmandu-capitol-19@example.org,,,,https://linkedin.com/company/kathmandu-capitol-19,,,2026-08-01
RC00355,Kathmandu Harmony 20,community,3292,8,Nepal,Bagmati,Kathmandu,27.730299,85.295638,2007-07-01,active,,Saturday,,kathmandu-harmony-20@example.org,,https://instagram.com/kathmanduharmony20,https://facebook.com/kathmandu-harmony-20,,,"A community-based Rotaract club serving Kathmandu, Nepal.",2026-08-01
RC00356,University of Colombo Pokhara,university,3292,8,Nepal,Gandaki,Pokhara,28.20436,83.970604,,active,,,10:00,,,,,,,,2026-08-01
RC00357,Presidency College Pokhara,university,3292,8,Nepal,Gandaki,Pokhara,28.204656,83.988166,,active,,,,presidency-college-pokha@example.org,,,https://facebook.com/presidency-college-pokha,,,,2026-08-01
RC00358,Pokhara Phoenix,community,3292,8,Nepal,Gandaki,Pokhara,28.210741,83.953286,2023-07-01,active,,,10:00,pokhara-phoenix@example.org,,https://instagram.com/pokharaphoenix,https://facebook.com/pokhara-phoenix,,,,2026-08-01
RC00359,Pokhara Heritage,community,3292,8,Nepal,Gandaki,Pokhara,28.185872,83.951326,2015-07-01,active,Pokhara Community Hall,Friday,,pokhara-heritage@example.org,https://example.org/pokhara-heritage,https://instagram.com/pokharaheritage,https://facebook.com/pokhara-heritage,,,"A community-based Rotaract club serving Pokhara, Nepal.",2026-08-01
RC00360,Pokhara Pearl,community,3292,8,Nepal,Gandaki,Pokhara,28.225042,83.957418,2010-07-01,active,,Friday,10:00,pokhara-pearl@example.org,https://example.org/pokhara-pearl,https://instagram.com/pokharapearl,https://facebook.com/pokhara-pearl,,,,2026-08-01
RC00361,Loyola College Pokhara,university,3292,8,Nepal,Gandaki,Pokhara,28.191432,84.01338,2013-07-01,active,,Sunday,18:30,loyola-college-pokhara@example.org,https://example.org/loyola-college-pokhara,https://instagram.com/loyolacollegepokhara,https://facebook.com/loyola-college-pokhara,,,,2026-08-01
RC00362,Jawaharlal Nehru University Pokhara,university,3292,8,Nepal,Gandaki,Pokhara,28.197758,83.948544,,unknown,Pokhara Community Hall,,10:00,,,https://instagram.com/jawaharlalnehruunivers,,,,"A university-based Rotaract club serving Pokhara, Nepal.",2026-08-01
RC00363,Pokhara Riverside,community,3292,8,Nepal,Gandaki,Pokhara,28.172023,84.012149,2012-07-01,active,,,,pokhara-riverside@example.org,,https://instagram.com/pokharariverside,,,,"A community-based Rotaract club serving Pokhara, Nepal.",2026-08-01
RC00364,Dhaka,community,3282,9,Bangladesh,Dhaka Division,Dhaka,,,2008-07-01,active,Dhaka Community Hall,Saturday,17:00,dhaka@example.org,,https://instagram.com/dhaka,https://facebook.com/dhaka,,,"A community-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00365,University of Dhaka,university,3282,9,Bangladesh,Dhaka Division,Dhaka,23.773222,90.408985,2007-07-01,active,,,19:00,university-of-dhaka@example.org,,https://instagram.com/universityofdhaka,,,,,2026-08-01
RC00366,Dhaka Central,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.778105,90.392988,,active,Dhaka Community Hall,Sunday,,dhaka-central@example.org,,https://instagram.com/dhakacentral,https://facebook.com/dhaka-central,,,"A community-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00367,Dhaka Lakeview,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.788249,90.439189,2022-07-01,active,,,18:30,dhaka-lakeview@example.org,,https://instagram.com/dhakalakeview,https://facebook.com/dhaka-lakeview,https://linkedin.com/company/dhaka-lakeview,,,2026-08-01
RC00368,Dhaka Crescent,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.801215,90.440792,2024-07-01,unknown,Dhaka Community Hall,Wednesday,18:30,dhaka-crescent@example.org,https://example.org/dhaka-crescent,,,,,"A community-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00369,Dhaka Gateway,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.837188,90.375062,2013-07-01,active,,Wednesday,18:30,dhaka-gateway@example.org,,,,,,,2026-08-01
RC00370,Presidency College Dhaka,university,3282,9,Bangladesh,Dhaka Division,Dhaka,23.784546,90.419891,2011-07-01,active,Dhaka Community Hall,,18:30,presidency-college-dhaka@example.org,,https://instagram.com/presidencycollegedhaka,,https://linkedin.com/company/presidency-college-dhaka,,,2026-08-01
RC00371,Dhaka Crescent 8,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.849707,90.40877,,active,Dhaka Community Hall,Friday,,,,,,,,"A community-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00372,Dhaka Downtown,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.799837,90.430993,2005-07-01,active,,Friday,19:00,dhaka-downtown@example.org,,,,,https://youtube.com/@dhakadowntown,,2026-08-01
RC00373,Symbiosis Dhaka,university,3282,9,Bangladesh,Dhaka Division,Dhaka,23.774712,90.443155,2019-07-01,inactive,,Wednesday,19:00,,,https://instagram.com/symbiosisdhaka,,,,"A university-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00374,Dhaka Garden City,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.827744,90.442657,2020-07-01,inactive,,Sunday,19:00,dhaka-garden-city@example.org,,https://instagram.com/dhakagardencity,,,,,2026-08-01
RC00375,Presidency College Dhaka 12,university,3282,9,Bangladesh,Dhaka Division,Dhaka,,,2014-07-01,active,,,10:00,presidency-college-dhaka@example.org,,,,https://linkedin.com/company/presidency-college-dhaka,,,2026-08-01
RC00376,Dhaka Gateway 13,community,3282,9,Bangladesh,Dhaka Division,Dhaka,,,2016-07-01,inactive,,Wednesday,19:00,dhaka-gateway-13@example.org,https://example.org/dhaka-gateway-13,,,,,"A community-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00377,Dhaka Metropolitan,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.807452,90.387492,2012-07-01,active,Dhaka Community Hall,,,dhaka-metropolitan@example.org,,,https://facebook.com/dhaka-metropolitan,,,,2026-08-01
RC00378,Amrita Vishwa Vidyapeetham Dhaka,university,3282,9,Bangladesh,Dhaka Division,Dhaka,23.77055,90.408028,2022-07-01,unknown,Dhaka Community Hall,Sunday,17:00,amrita-vishwa-vidyapeeth@example.org,https://example.org/amrita-vishwa-vidyapeeth,,,,,"A university-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00379,Dhaka Unity,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.816453,90.425335,,active,Dhaka Community Hall,,18:30,,,https://instagram.com/dhakaunity,,https://linkedin.com/company/dhaka-unity,https://youtube.com/@dhakaunity,"A community-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00380,NIT Dhaka,university,3282,9,Bangladesh,Dhaka Division,Dhaka,,,2019-07-01,inactive,Dhaka Community Hall,,,nit-dhaka@example.org,,,,,,,2026-08-01
RC00381,Dhaka Oasis,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.78465,90.384398,2006-07-01,inactive,,Sunday,,,,,https://facebook.com/dhaka-oasis,,,,2026-08-01
RC00382,Dhaka Garden City 19,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.824961,90.402267,2024-07-01,unknown,,Saturday,19:00,dhaka-garden-city-19@example.org,https://example.org/dhaka-garden-city-19,https://instagram.com/dhakagardencity19,https://facebook.com/dhaka-garden-city-19,,,,2026-08-01
RC00383,Dhaka Lakeview 20,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.784114,90.431913,2024-07-01,active,Dhaka Community Hall,,,dhaka-lakeview-20@example.org,,https://instagram.com/dhakalakeview20,https://facebook.com/dhaka-lakeview-20,,,,2026-08-01
RC00384,Dhaka Downtown 21,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.813084,90.430131,2018-07-01,unknown,Dhaka Community Hall,Saturday,,dhaka-downtown-21@example.org,,https://instagram.com/dhakadowntown21,,,,"A community-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00385,Dhaka Harmony,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.797297,90.385489,2010-07-01,unknown,,,,dhaka-harmony@example.org,,https://instagram.com/dhakaharmony,,,,"A community-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00386,Dhaka Downtown 23,community,3282,9,Bangladesh,Dhaka Division,Dhaka,23.813696,90.376536,2006-07-01,active,Dhaka Community Hall,Friday,17:00,dhaka-downtown-23@example.org,,https://instagram.com/dhakadowntown23,https://facebook.com/dhaka-downtown-23,,,,2026-08-01
RC00387,Symbiosis Dhaka 24,university,3282,9,Bangladesh,Dhaka Division,Dhaka,23.795212,90.393477,2023-07-01,active,Dhaka Community Hall,,10:00,,,,,,https://youtube.com/@symbiosisdhaka24,"A university-based Rotaract club serving Dhaka, Bangladesh.",2026-08-01
RC00388,Chittagong,community,3282,9,Bangladesh,Chittagong Division,Chittagong,22.338065,91.78325,2006-07-01,unknown,,,17:00,chittagong@example.org,,,,,https://youtube.com/@chittagong,,2026-08-01
RC00389,Chittagong Downtown,community,3282,9,Bangladesh,Chittagong Division,Chittagong,22.379004,91.791552,,active,Chittagong Community Hall,,19:00,,https://example.org/chittagong-downtown,https://instagram.com/chittagongdowntown,,https://linkedin.com/company/chittagong-downtown,https://youtube.com/@chittagongdowntown,,2026-08-01
RC00390,Loyola College Chittagong,university,3282,9,Bangladesh,Chittagong Division,Chittagong,22.388547,91.781644,2019-07-01,inactive,,,18:30,,,,https://facebook.com/loyola-college-chittagon,,,,2026-08-01
RC00391,Chittagong Lakeview,community,3282,9,Bangladesh,Chittagong Division,Chittagong,22.320257,91.782157,,inactive,,,18:30,chittagong-lakeview@example.org,,,https://facebook.com/chittagong-lakeview,,,"A community-based Rotaract club serving Chittagong, Bangladesh.",2026-08-01
RC00392,NIT Chittagong,university,3282,9,Bangladesh,Chittagong Division,Chittagong,22.366772,91.761017,,active,,Saturday,18:30,nit-chittagong@example.org,,,,,,"A university-based Rotaract club serving Chittagong, Bangladesh.",2026-08-01
RC00393,Chittagong Riverside,community,3282,9,Bangladesh,Chittagong Division,Chittagong,22.36676,91.819301,2016-07-01,active,Chittagong Community Hall,Sunday,17:00,chittagong-riverside@example.org,https://example.org/chittagong-riverside,https://instagram.com/chittagongriverside,https://facebook.com/chittagong-riverside,,,,2026-08-01
RC00394,Chittagong Beacon,community,3282,9,Bangladesh,Chittagong Division,Chittagong,22.322817,91.77077,2020-07-01,inactive,Chittagong Community Hall,Sunday,19:00,chittagong-beacon@example.org,,,,,,"A community-based Rotaract club serving Chittagong, Bangladesh.",2026-08-01
RC00395,Chittagong Crescent,community,3282,9,Bangladesh,Chittagong Division,Chittagong,22.3238,91.750676,2019-07-01,active,Chittagong Community Hall,,,chittagong-crescent@example.org,https://example.org/chittagong-crescent,https://instagram.com/chittagongcrescent,https://facebook.com/chittagong-crescent,,,,2026-08-01
RC00396,Chittagong Capitol,community,3282,9,Bangladesh,Chittagong Division,Chittagong,22.380385,91.747455,2023-07-01,active,Chittagong Community Hall,Saturday,17:00,,https://example.org/chittagong-capitol,https://instagram.com/chittagongcapitol,https://facebook.com/chittagong-capitol,,,"A community-based Rotaract club serving Chittagong, Bangladesh.",2026-08-01
RC00397,Chittagong Lakeview 10,community,3282,9,Bangladesh,Chittagong Division,Chittagong,22.385285,91.779585,2008-07-01,unknown,Chittagong Community Hall,,19:00,,,,https://facebook.com/chittagong-lakeview-10,,,"A community-based Rotaract club serving Chittagong, Bangladesh.",2026-08-01
RC00398,NUST Karachi,university,3271,10,Pakistan,Sindh,Karachi,24.864195,67.008705,2014-07-01,active,Karachi Community Hall,,,,,,,,,,2026-08-01
RC00399,Karachi Unity,community,3271,10,Pakistan,Sindh,Karachi,24.848825,66.985806,2008-07-01,unknown,Karachi Community Hall,,,karachi-unity@example.org,,https://instagram.com/karachiunity,,,https://youtube.com/@karachiunity,,2026-08-01
RC00400,Christ University Karachi,university,3271,10,Pakistan,Sindh,Karachi,24.855718,66.982679,2017-07-01,active,Karachi Community Hall,Wednesday,18:30,,,,,,,,2026-08-01
RC00401,NIT Karachi,university,3271,10,Pakistan,Sindh,Karachi,24.868104,66.965621,,unknown,Karachi Community Hall,,,nit-karachi@example.org,,,,,,"A university-based Rotaract club serving Karachi, Pakistan.",2026-08-01
RC00402,University of Dhaka Karachi,university,3271,10,Pakistan,Sindh,Karachi,24.853197,66.968418,,active,,Saturday,18:30,,,,,,,,2026-08-01
RC00403,Karachi Oasis,community,3271,10,Pakistan,Sindh,Karachi,24.832873,67.018406,2005-07-01,active,Karachi Community Hall,Wednesday,,,https://example.org/karachi-oasis,https://instagram.com/karachioasis,https://facebook.com/karachi-oasis,,,"A community-based Rotaract club serving Karachi, Pakistan.",2026-08-01
RC00404,Karachi Metropolitan,community,3271,10,Pakistan,Sindh,Karachi,24.855033,67.023122,,active,,,,karachi-metropolitan@example.org,,https://instagram.com/karachimetropolitan,https://facebook.com/karachi-metropolitan,,,"A community-based Rotaract club serving Karachi, Pakistan.",2026-08-01
RC00405,Tribhuvan University Karachi,university,3271,10,Pakistan,Sindh,Karachi,24.864766,66.981005,,active,Karachi Community Hall,Wednesday,17:00,tribhuvan-university-kar@example.org,,,https://facebook.com/tribhuvan-university-kar,,,,2026-08-01
RC00406,Karachi Central,community,3271,10,Pakistan,Sindh,Karachi,24.869675,66.973987,2017-07-01,unknown,,,18:30,karachi-central@example.org,,https://instagram.com/karachicentral,https://facebook.com/karachi-central,,,"A community-based Rotaract club serving Karachi, Pakistan.",2026-08-01
RC00407,University of Dhaka Karachi 10,university,3271,10,Pakistan,Sindh,Karachi,24.872093,66.984447,2007-07-01,inactive,,Friday,19:00,,,,https://facebook.com/university-of-dhaka-kara,,,"A university-based Rotaract club serving Karachi, Pakistan.",2026-08-01
RC00408,Amrita Vishwa Vidyapeetham Karachi,university,3271,10,Pakistan,Sindh,Karachi,24.898677,66.980356,,active,Karachi Community Hall,Saturday,18:30,amrita-vishwa-vidyapeeth@example.org,https://example.org/amrita-vishwa-vidyapeeth,https://instagram.com/amritavishwavidyapeeth,,,,,2026-08-01
RC00409,Karachi Oasis 12,community,3271,10,Pakistan,Sindh,Karachi,24.848108,66.977188,2011-07-01,unknown,Karachi Community Hall,Friday,,karachi-oasis-12@example.org,,https://instagram.com/karachioasis12,,,,,2026-08-01
RC00410,Karachi Sunrise,community,3271,10,Pakistan,Sindh,Karachi,24.871579,66.985968,2009-07-01,active,Karachi Community Hall,Sunday,17:00,karachi-sunrise@example.org,,,https://facebook.com/karachi-sunrise,,,"A community-based Rotaract club serving Karachi, Pakistan.",2026-08-01
RC00411,Presidency College Karachi,university,3271,10,Pakistan,Sindh,Karachi,24.837678,66.972973,,active,,,17:00,presidency-college-karac@example.org,,https://instagram.com/presidencycollegekarac,,,,"A university-based Rotaract club serving Karachi, Pakistan.",2026-08-01
RC00412,Karachi Central 15,community,3271,10,Pakistan,Sindh,Karachi,24.874048,67.001575,2019-07-01,active,,Sunday,19:00,karachi-central-15@example.org,,https://instagram.com/karachicentral15,https://facebook.com/karachi-central-15,,,,2026-08-01
RC00413,Symbiosis Karachi,university,3271,10,Pakistan,Sindh,Karachi,24.889524,67.006829,,active,Karachi Community Hall,Friday,,symbiosis-karachi@example.org,https://example.org/symbiosis-karachi,,,,https://youtube.com/@symbiosiskarachi,,2026-08-01
RC00414,Christ University Karachi 17,university,3271,10,Pakistan,Sindh,Karachi,24.821821,67.021743,2020-07-01,inactive,Karachi Community Hall,Saturday,17:00,christ-university-karach@example.org,https://example.org/christ-university-karach,https://instagram.com/christuniversitykarach,,,,"A university-based Rotaract club serving Karachi, Pakistan.",2026-08-01
RC00415,Christ University Karachi 18,university,3271,10,Pakistan,Sindh,Karachi,24.864303,67.028337,2021-07-01,unknown,,Saturday,,,,,https://facebook.com/christ-university-karach,,https://youtube.com/@christuniversitykarach,"A university-based Rotaract club serving Karachi, Pakistan.",2026-08-01
RC00416,Lahore,community,3272,10,Pakistan,Punjab,Lahore,31.564276,74.334978,,unknown,Lahore Community Hall,Friday,,,,https://instagram.com/lahore,https://facebook.com/lahore,,,"A community-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00417,Lahore Downtown,community,3272,10,Pakistan,Punjab,Lahore,31.579771,74.369688,2023-07-01,active,,,19:00,,,,https://facebook.com/lahore-downtown,,,"A community-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00418,Lahore Pearl,community,3272,10,Pakistan,Punjab,Lahore,31.548332,74.370894,2022-07-01,active,Lahore Community Hall,Wednesday,18:30,lahore-pearl@example.org,,,,,,"A community-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00419,University of Colombo Lahore,university,3272,10,Pakistan,Punjab,Lahore,31.525717,74.357633,2010-07-01,active,Lahore Community Hall,Saturday,17:00,university-of-colombo-la@example.org,https://example.org/university-of-colombo-la,https://instagram.com/universityofcolombola,https://facebook.com/university-of-colombo-la,,,"A university-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00420,University of Lahore,university,3272,10,Pakistan,Punjab,Lahore,31.526277,74.336922,2011-07-01,active,Lahore Community Hall,,,university-of-lahore@example.org,,,,,,,2026-08-01
RC00421,Jawaharlal Nehru University Lahore,university,3272,10,Pakistan,Punjab,Lahore,31.554451,74.371803,2005-07-01,active,Lahore Community Hall,Friday,,,,https://instagram.com/jawaharlalnehruunivers,,,,"A university-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00422,LUMS Lahore,university,3272,10,Pakistan,Punjab,Lahore,31.563221,74.3381,,inactive,Lahore Community Hall,,,lums-lahore@example.org,,https://instagram.com/lumslahore,https://facebook.com/lums-lahore,,,"A university-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00423,Symbiosis Lahore,university,3272,10,Pakistan,Punjab,Lahore,31.521532,74.332327,,unknown,Lahore Community Hall,,10:00,symbiosis-lahore@example.org,,,https://facebook.com/symbiosis-lahore,,,"A university-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00424,Presidency College Lahore,university,3272,10,Pakistan,Punjab,Lahore,31.56276,74.322908,2021-07-01,unknown,,,18:30,presidency-college-lahor@example.org,https://example.org/presidency-college-lahor,,https://facebook.com/presidency-college-lahor,,,,2026-08-01
RC00425,Lahore Beacon,community,3272,10,Pakistan,Punjab,Lahore,31.533505,74.357516,2022-07-01,active,Lahore Community Hall,Sunday,10:00,,https://example.org/lahore-beacon,,,,,,2026-08-01
RC00426,Lahore Phoenix,community,3272,10,Pakistan,Punjab,Lahore,,,2010-07-01,unknown,,,19:00,,https://example.org/lahore-phoenix,,,,,"A community-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00427,IIT Lahore,university,3272,10,Pakistan,Punjab,Lahore,31.580168,74.362961,2015-07-01,active,,Saturday,17:00,iit-lahore@example.org,https://example.org/iit-lahore,https://instagram.com/iitlahore,https://facebook.com/iit-lahore,,,"A university-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00428,Lahore Gateway,community,3272,10,Pakistan,Punjab,Lahore,31.561949,74.383276,2024-07-01,active,,Friday,,,https://example.org/lahore-gateway,,,,,,2026-08-01
RC00429,Lahore Summit,community,3272,10,Pakistan,Punjab,Lahore,31.553255,74.358056,,unknown,,Wednesday,17:00,,,https://instagram.com/lahoresummit,https://facebook.com/lahore-summit,,,,2026-08-01
RC00430,Lahore Sunrise,community,3272,10,Pakistan,Punjab,Lahore,31.519906,74.372882,2023-07-01,unknown,Lahore Community Hall,Friday,,lahore-sunrise@example.org,,,,,,"A community-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00431,Lahore Downtown 16,community,3272,10,Pakistan,Punjab,Lahore,31.51012,74.374292,,active,Lahore Community Hall,,,,,https://instagram.com/lahoredowntown16,,,,"A community-based Rotaract club serving Lahore, Pakistan.",2026-08-01
RC00432,Symbiosis Islamabad,university,3272,10,Pakistan,Islamabad Capital Territory,Islamabad,33.64641,73.086494,2005-07-01,active,,Wednesday,,symbiosis-islamabad@example.org,,https://instagram.com/symbiosisislamabad,https://facebook.com/symbiosis-islamabad,,,"A university-based Rotaract club serving Islamabad, Pakistan.",2026-08-01
RC00433,Islamabad Garden City,community,3272,10,Pakistan,Islamabad Capital Territory,Islamabad,33.68539,73.070395,,inactive,Islamabad Community Hall,Wednesday,,islamabad-garden-city@example.org,,https://instagram.com/islamabadgardencity,https://facebook.com/islamabad-garden-city,,,"A community-based Rotaract club serving Islamabad, Pakistan.",2026-08-01
RC00434,Islamabad Gateway,community,3272,10,Pakistan,Islamabad Capital Territory,Islamabad,,,,active,Islamabad Community Hall,,18:30,islamabad-gateway@example.org,,https://instagram.com/islamabadgateway,https://facebook.com/islamabad-gateway,,,"A community-based Rotaract club serving Islamabad, Pakistan.",2026-08-01
RC00435,Christ University Islamabad,university,3272,10,Pakistan,Islamabad Capital Territory,Islamabad,33.717365,73.073677,2017-07-01,unknown,Islamabad Community Hall,,19:00,christ-university-islama@example.org,,https://instagram.com/christuniversityislama,,https://linkedin.com/company/christ-university-islama,,"A university-based Rotaract club serving Islamabad, Pakistan.",2026-08-01
RC00436,BITS Islamabad,university,3272,10,Pakistan,Islamabad Capital Territory,Islamabad,33.711038,73.015909,2007-07-01,active,Islamabad Community Hall,Sunday,10:00,,,https://instagram.com/bitsislamabad,https://facebook.com/bits-islamabad,https://linkedin.com/company/bits-islamabad,,,2026-08-01
RC00437,Amrita Vishwa Vidyapeetham Islamabad,university,3272,10,Pakistan,Islamabad Capital Territory,Islamabad,33.690221,73.011739,2011-07-01,active,Islamabad Community Hall,,18:30,amrita-vishwa-vidyapeeth@example.org,,,https://facebook.com/amrita-vishwa-vidyapeeth,https://linkedin.com/company/amrita-vishwa-vidyapeeth,,"A university-based Rotaract club serving Islamabad, Pakistan.",2026-08-01
